joint1,2,3,4,5,6,7,manip,x,y,z,force
0.185046,1.26845,2.35808,-1.55851,-1.17263,-0.824665,-0.528984,0.0806352,0.244039,0.33215,0.972065,0.059,
0.18704,1.26766,2.3572,-1.55852,-1.17189,-0.825679,-0.531236,0.0806851,0.243092,0.332837,0.972065,-0.041,
0.188494,1.26706,2.3566,-1.55868,-1.17118,-0.826445,-0.533105,0.0807164,0.242334,0.333313,0.972065,0.059,
0.18995,1.26646,2.356,-1.55884,-1.17047,-0.827212,-0.534969,0.0807478,0.241577,0.33379,0.972065,-0.241,
0.19141,1.26586,2.35539,-1.55899,-1.16977,-0.827979,-0.536827,0.0807793,0.24082,0.334266,0.972065,-0.041,
0.192871,1.26526,2.35479,-1.55913,-1.16908,-0.828747,-0.53868,0.080811,0.240062,0.334742,0.972065,0.159,
0.194336,1.26466,2.35418,-1.55927,-1.16839,-0.829516,-0.540527,0.0808428,0.239305,0.335218,0.972065,-0.041,
0.194753,1.26435,2.35425,-1.56024,-1.16714,-0.829909,-0.542466,0.080821,0.238679,0.335205,0.972064,0.059,
0.195172,1.26404,2.35432,-1.56121,-1.1659,-0.830304,-0.544403,0.0807994,0.238053,0.335191,0.972064,0.359,
0.195591,1.26372,2.35439,-1.56217,-1.16465,-0.830702,-0.546338,0.0807779,0.237428,0.335178,0.972064,0.259,
0.196012,1.2634,2.35446,-1.56313,-1.16341,-0.831103,-0.54827,0.0807566,0.236802,0.335165,0.972063,-0.041,
0.196434,1.26308,2.35453,-1.56409,-1.16217,-0.831506,-0.5502,0.0807355,0.236177,0.335152,0.972063,0.059,
0.198459,1.26227,2.35362,-1.56404,-1.16148,-0.832539,-0.552389,0.0807875,0.235228,0.33584,0.972063,0.059,
0.200489,1.26146,2.3527,-1.56399,-1.1608,-0.833571,-0.55457,0.0808397,0.234279,0.336529,0.972063,0.359,
0.202523,1.26065,2.35178,-1.56393,-1.16013,-0.834603,-0.556741,0.080892,0.23333,0.337217,0.972063,0.059,
0.204562,1.25984,2.35086,-1.56386,-1.15946,-0.835635,-0.558903,0.0809445,0.232381,0.337906,0.972063,0.159,
0.206605,1.25903,2.34993,-1.56379,-1.15881,-0.836667,-0.561057,0.0809972,0.231432,0.338595,0.972062,-0.241,
0.207972,1.25842,2.34942,-1.56414,-1.15791,-0.837439,-0.563117,0.0810188,0.230615,0.338985,0.972062,0.059,
0.209342,1.25781,2.34891,-1.56449,-1.15701,-0.838211,-0.565173,0.0810405,0.229798,0.339376,0.972062,0.259,
0.210715,1.25719,2.34839,-1.56484,-1.15612,-0.838985,-0.567223,0.0810624,0.228981,0.339766,0.972062,0.059,
0.21209,1.25658,2.34788,-1.56518,-1.15523,-0.83976,-0.569268,0.0810845,0.228165,0.340157,0.972062,0.059,
0.213468,1.25596,2.34735,-1.56552,-1.15435,-0.840536,-0.571307,0.0811067,0.227348,0.340547,0.972062,0.059,
0.214224,1.25565,2.34703,-1.56555,-1.15404,-0.840931,-0.572193,0.0811239,0.226967,0.340787,0.972062,0.259,
0.214981,1.25534,2.3467,-1.56558,-1.15373,-0.841326,-0.573078,0.0811411,0.226586,0.341026,0.972061,0.359,
0.215738,1.25503,2.34637,-1.56561,-1.15342,-0.841721,-0.573962,0.0811584,0.226206,0.341266,0.972061,-0.041,
0.216496,1.25471,2.34604,-1.56564,-1.15311,-0.842116,-0.574845,0.0811756,0.225825,0.341505,0.972061,-0.241,
0.217254,1.2544,2.34572,-1.56566,-1.15281,-0.842511,-0.575726,0.0811929,0.225444,0.341745,0.972061,0.059,
0.219213,1.25358,2.34488,-1.56579,-1.15194,-0.843545,-0.578096,0.0812354,0.224432,0.342351,0.972061,0.159,
0.221176,1.25275,2.34405,-1.56592,-1.15109,-0.844578,-0.580456,0.0812781,0.22342,0.342956,0.972061,0.059,
0.223145,1.25193,2.34321,-1.56603,-1.15024,-0.845612,-0.582808,0.081321,0.222408,0.343562,0.972061,-0.041,
0.225117,1.25111,2.34236,-1.56614,-1.1494,-0.846647,-0.585151,0.0813641,0.221396,0.344168,0.972061,-0.041,
0.227095,1.25028,2.34152,-1.56623,-1.14857,-0.847682,-0.587484,0.0814074,0.220384,0.344774,0.97206,0.059,
0.228357,1.24961,2.34121,-1.56714,-1.14709,-0.848521,-0.590254,0.0814067,0.219362,0.345007,0.97206,-0.141,
0.229623,1.24893,2.34089,-1.56804,-1.14562,-0.849363,-0.593017,0.0814063,0.21834,0.34524,0.97206,-0.041,
0.230892,1.24825,2.34058,-1.56894,-1.14414,-0.850209,-0.595773,0.0814063,0.217318,0.345473,0.972059,-0.241,
0.232165,1.24756,2.34025,-1.56983,-1.14268,-0.851059,-0.598522,0.0814065,0.216296,0.345706,0.972059,0.159,
0.233442,1.24687,2.33993,-1.57071,-1.14122,-0.851912,-0.601264,0.081407,0.215274,0.34594,0.972058,0.059,
0.235034,1.24593,2.33965,-1.57227,-1.13888,-0.853082,-0.605381,0.0813922,0.213793,0.346142,0.972057,0.059,
0.236633,1.24497,2.33936,-1.57382,-1.13655,-0.854261,-0.609484,0.0813781,0.212313,0.346344,0.972056,0.159,
0.23824,1.24401,2.33906,-1.57535,-1.13423,-0.85545,-0.613574,0.0813646,0.210832,0.346546,0.972055,0.159,
0.239854,1.24304,2.33876,-1.57687,-1.13191,-0.856648,-0.61765,0.0813518,0.209351,0.346748,0.972054,-0.041,
0.241475,1.24206,2.33845,-1.57838,-1.12961,-0.857855,-0.621712,0.0813395,0.20787,0.34695,0.972053,0.159,
0.24259,1.24146,2.33812,-1.57902,-1.12848,-0.858596,-0.623902,0.0813442,0.207028,0.347162,0.972053,0.059,
0.243707,1.24085,2.3378,-1.57965,-1.12735,-0.859338,-0.626087,0.0813491,0.206186,0.347373,0.972053,0.059,
0.244826,1.24025,2.33747,-1.58028,-1.12623,-0.860083,-0.628268,0.0813541,0.205345,0.347585,0.972052,0.259,
0.245948,1.23964,2.33713,-1.5809,-1.12511,-0.86083,-0.630443,0.0813593,0.204503,0.347797,0.972052,0.259,
0.247073,1.23903,2.3368,-1.58152,-1.12399,-0.861579,-0.632614,0.0813646,0.203661,0.348008,0.972052,0.259,
