joint1,2,3,4,5,6,7,manip,x,y,z,force
0.223397,1.25201,2.34558,-1.56839,-1.1489,-0.844743,-0.586288,0.0811575,0.221247,0.342545,0.972386,0.359,
0.224289,1.25145,2.34549,-1.56953,-1.14729,-0.845444,-0.588995,0.0811412,0.220307,0.342625,0.972386,0.059,
0.225004,1.25099,2.34542,-1.57043,-1.14601,-0.846008,-0.591156,0.0811283,0.219556,0.342689,0.972386,-0.141,
0.225499,1.25046,2.34569,-1.57226,-1.14376,-0.84666,-0.594477,0.0810798,0.2185,0.342517,0.972385,0.059,
0.225898,1.25003,2.34591,-1.57371,-1.14196,-0.847188,-0.597129,0.0810413,0.217655,0.34238,0.972384,0.059,
0.227568,1.24915,2.34542,-1.57468,-1.14025,-0.848279,-0.600443,0.0810494,0.216403,0.342727,0.972384,0.159,
0.228909,1.24844,2.34503,-1.57544,-1.13888,-0.849156,-0.603085,0.0810562,0.2154,0.343005,0.972383,-0.041,
0.229985,1.24788,2.34471,-1.57605,-1.1378,-0.84986,-0.605193,0.0810619,0.214598,0.343228,0.972383,-0.241,
0.230781,1.24724,2.34478,-1.57763,-1.13571,-0.85064,-0.60847,0.0810289,0.213499,0.343183,0.972382,0.059,
0.23142,1.24673,2.34483,-1.57888,-1.13404,-0.85127,-0.611086,0.0810029,0.21262,0.343147,0.972382,0.159,
0.232511,1.24611,2.34455,-1.57967,-1.13273,-0.852036,-0.613492,0.0810029,0.211725,0.343335,0.972381,0.259,
0.233325,1.24543,2.34465,-1.5814,-1.13046,-0.852876,-0.617008,0.0809658,0.210548,0.343262,0.97238,0.059,
0.23398,1.24487,2.34473,-1.58277,-1.12865,-0.853555,-0.619814,0.0809366,0.209607,0.343204,0.97238,0.059,
0.235086,1.24422,2.34447,-1.58364,-1.12723,-0.854362,-0.622367,0.0809342,0.208662,0.343374,0.972379,0.059,
0.236976,1.24322,2.34385,-1.58453,-1.12552,-0.855595,-0.62579,0.0809502,0.207322,0.343779,0.972379,-0.041,
0.238494,1.24242,2.34335,-1.58522,-1.12416,-0.856585,-0.628518,0.0809633,0.206251,0.344103,0.972378,0.159,
0.239712,1.24177,2.34294,-1.58577,-1.12308,-0.85738,-0.630694,0.080974,0.205393,0.344363,0.972378,0.159,
0.240644,1.24105,2.34294,-1.58729,-1.121,-0.858262,-0.634024,0.0809464,0.204244,0.344348,0.972377,0.259,
0.241392,1.24047,2.34293,-1.58849,-1.11933,-0.858975,-0.636681,0.0809247,0.203324,0.344337,0.972377,-0.241,
0.242579,1.23978,2.34259,-1.58923,-1.11804,-0.859809,-0.639105,0.0809285,0.202395,0.344545,0.972376,-0.041,
0.243492,1.23903,2.34262,-1.59089,-1.11579,-0.860735,-0.642633,0.0808958,0.201186,0.344489,0.972376,0.059,
0.244226,1.23841,2.34265,-1.59221,-1.114,-0.861482,-0.645448,0.08087,0.200218,0.344444,0.972375,-0.041,
0.245404,1.2377,2.34234,-1.59304,-1.11261,-0.862347,-0.647994,0.0808708,0.199251,0.344626,0.972375,0.059,
0.24635,1.23714,2.34208,-1.59369,-1.1115,-0.863042,-0.650025,0.0808716,0.198476,0.344772,0.972374,-0.141,
0.247108,1.23668,2.34188,-1.59421,-1.11062,-0.863599,-0.651647,0.0808724,0.197857,0.344889,0.972374,-0.141,
0.247717,1.23631,2.34171,-1.59462,-1.10991,-0.864046,-0.652943,0.0808731,0.197362,0.344983,0.972374,-0.041,
0.247954,1.23593,2.34194,-1.59583,-1.10843,-0.864503,-0.655041,0.0808394,0.196693,0.344808,0.972374,-0.041,
0.249923,1.23499,2.3411,-1.59609,-1.10739,-0.865664,-0.657593,0.0808766,0.195576,0.345325,0.972373,-0.041,
0.251502,1.23423,2.34043,-1.59629,-1.10657,-0.866594,-0.659626,0.0809065,0.194683,0.345738,0.972373,-0.041,
0.252769,1.23362,2.33989,-1.59645,-1.10592,-0.867339,-0.661247,0.0809306,0.193969,0.346069,0.972373,0.159,
0.253785,1.23313,2.33945,-1.59657,-1.1054,-0.867935,-0.662541,0.0809499,0.193397,0.346334,0.972373,0.059,
0.255193,1.23252,2.33876,-1.59642,-1.10504,-0.868675,-0.663859,0.0809868,0.192746,0.346765,0.972373,-0.141,
0.256681,1.23173,2.33822,-1.59694,-1.10389,-0.869639,-0.666261,0.081004,0.191756,0.347081,0.972373,-0.341,
0.257875,1.23109,2.33778,-1.59734,-1.10298,-0.870412,-0.668177,0.0810178,0.190964,0.347334,0.972372,-0.141,
0.258832,1.23058,2.33743,-1.59766,-1.10226,-0.871031,-0.669706,0.081029,0.19033,0.347537,0.972372,-0.141,
0.259599,1.23018,2.33715,-1.59791,-1.10168,-0.871527,-0.670926,0.0810381,0.189823,0.347699,0.972372,0.059,
0.260214,1.22985,2.33692,-1.59811,-1.10122,-0.871924,-0.671902,0.0810453,0.189418,0.347829,0.972372,0.259,
0.260841,1.22917,2.3371,-1.59977,-1.09907,-0.872734,-0.675101,0.0810051,0.188344,0.347656,0.972371,-0.041,
0.261346,1.22863,2.33724,-1.60109,-1.09736,-0.873389,-0.677655,0.0809731,0.187485,0.347518,0.972371,-0.141,
0.261981,1.22779,2.33759,-1.60337,-1.09448,-0.874394,-0.681809,0.0809127,0.186122,0.347211,0.972369,0.159,
0.263099,1.22689,2.33751,-1.60493,-1.09225,-0.875476,-0.685399,0.0808866,0.184835,0.347186,0.972368,-0.041,
0.263998,1.22616,2.33745,-1.60617,-1.09047,-0.876348,-0.688264,0.0808661,0.183805,0.347166,0.972368,-0.241,
0.265327,1.22536,2.33704,-1.6069,-1.08912,-0.877318,-0.690822,0.0808719,0.182786,0.347371,0.972367,0.359,
0.266395,1.22471,2.3367,-1.60748,-1.08805,-0.878096,-0.692863,0.0808766,0.18197,0.347536,0.972367,-0.141,
0.267263,1.22392,2.33673,-1.60897,-1.08598,-0.879037,-0.696082,0.0808468,0.180836,0.347445,0.972366,0.159,
0.268572,1.22307,2.33638,-1.60991,-1.0844,-0.880065,-0.698918,0.0808452,0.179733,0.347593,0.972366,-0.141,
0.269623,1.22238,2.3361,-1.61064,-1.08315,-0.88089,-0.701181,0.0808442,0.17885,0.347712,0.972365,0.059,
0.270466,1.22182,2.33588,-1.61123,-1.08214,-0.881552,-0.702988,0.0808435,0.178144,0.347808,0.972365,-0.141,
0.27154,1.22104,2.33568,-1.61229,-1.0805,-0.882494,-0.70577,0.080832,0.177098,0.347857,0.972364,0.059,
0.272402,1.2204,2.33552,-1.61314,-1.07919,-0.883251,-0.707991,0.080823,0.176262,0.347897,0.972364,-0.041,
0.272745,1.21967,2.33597,-1.61527,-1.07657,-0.884112,-0.711603,0.0807603,0.175104,0.34751,0.972363,0.159,
0.273022,1.21908,2.33633,-1.61697,-1.07447,-0.884809,-0.714487,0.0807104,0.174177,0.3472,0.972362,-0.241,
0.274238,1.21832,2.33595,-1.61762,-1.07325,-0.885724,-0.716797,0.0807154,0.173242,0.347371,0.972362,-0.241,
0.27628,1.21745,2.33486,-1.61718,-1.073,-0.886768,-0.718324,0.0807746,0.172383,0.348005,0.972361,0.159,
0.277917,1.21675,2.33398,-1.61681,-1.0728,-0.887602,-0.719539,0.080822,0.171696,0.348512,0.972361,-0.141,
0.279889,1.21568,2.33319,-1.61725,-1.07154,-0.888886,-0.722342,0.0808495,0.170461,0.348918,0.972361,-0.341,
0.281472,1.21481,2.33255,-1.6176,-1.07054,-0.889914,-0.724576,0.0808718,0.169474,0.349244,0.972361,-0.141,
0.282742,1.21412,2.33203,-1.61787,-1.06974,-0.890737,-0.726357,0.0808898,0.168684,0.349505,0.972361,0.159,
0.28376,1.21357,2.33161,-1.61808,-1.0691,-0.891397,-0.727778,0.0809042,0.168052,0.349714,0.97236,-0.141,
0.284577,1.21312,2.33128,-1.61825,-1.0686,-0.891924,-0.728913,0.0809158,0.167547,0.349881,0.97236,-0.241,
0.285712,1.21209,2.33125,-1.61996,-1.06617,-0.893136,-0.732732,0.0808824,0.166164,0.349767,0.972359,-0.141,
