joint1,2,3,4,5,6,7,manip,x,y,z,force
0.233923,1.2636,2.33055,-1.50155,-1.22335,-0.83052,-0.496341,0.0832688,0.247599,0.355692,0.972291,-0.266,
0.23509,1.26314,2.33039,-1.50257,-1.2219,-0.831106,-0.499144,0.0832558,0.246622,0.355916,0.972291,0.134,
0.23626,1.26267,2.33021,-1.50358,-1.22046,-0.831696,-0.501942,0.0832432,0.245645,0.356141,0.97229,0.034,
0.237439,1.26219,2.33003,-1.50459,-1.21901,-0.832294,-0.504747,0.0832311,0.244663,0.356367,0.97229,0.034,
0.238622,1.26171,2.32985,-1.50559,-1.21756,-0.832897,-0.507546,0.0832193,0.243682,0.356593,0.972289,-0.166,
0.239809,1.26123,2.32966,-1.50659,-1.21612,-0.833503,-0.510339,0.0832079,0.2427,0.356819,0.972289,0.134,
0.240998,1.26075,2.32947,-1.50758,-1.21468,-0.834114,-0.513126,0.0831968,0.241718,0.357045,0.972289,-0.066,
0.24219,1.26026,2.32928,-1.50856,-1.21325,-0.83473,-0.515907,0.0831862,0.240737,0.357271,0.972288,-0.066,
0.243669,1.25974,2.32871,-1.50864,-1.21266,-0.835379,-0.517671,0.0832141,0.239994,0.357737,0.972288,0.134,
0.245151,1.25923,2.32815,-1.50871,-1.21206,-0.836028,-0.51943,0.0832423,0.239251,0.358203,0.972288,0.234,
0.246635,1.25872,2.32758,-1.50878,-1.21148,-0.836678,-0.521184,0.0832705,0.238509,0.358669,0.972288,-0.166,
0.248121,1.2582,2.327,-1.50884,-1.21089,-0.837329,-0.522933,0.0832989,0.237766,0.359135,0.972288,0.234,
0.249609,1.25769,2.32643,-1.5089,-1.21031,-0.83798,-0.524677,0.0833275,0.237024,0.3596,0.972288,0.134,
0.250635,1.25727,2.32623,-1.50963,-1.2092,-0.838503,-0.526897,0.0833224,0.236223,0.359805,0.972288,0.134,
0.251664,1.25685,2.32603,-1.51036,-1.20809,-0.839029,-0.529113,0.0833175,0.235422,0.360009,0.972287,0.034,
0.252694,1.25643,2.32582,-1.51108,-1.20698,-0.839557,-0.531325,0.0833128,0.234622,0.360213,0.972287,0.134,
0.253727,1.256,2.32561,-1.5118,-1.20588,-0.840087,-0.533533,0.0833084,0.233821,0.360418,0.972287,0.034,
