joint1,2,3,4,5,6,7,manip,x,y,z,force
0.195375,1.25106,2.45491,-1.75137,-0.946022,-0.840042,-0.845202,0.0728755,0.161986,0.286052,0.973032,-3.347,
0.19562,1.25138,2.45458,-1.75059,-0.947178,-0.839678,-0.844104,0.0728958,0.162309,0.286309,0.97302,-3.347,
0.196204,1.25177,2.45392,-1.7493,-0.949012,-0.83923,-0.842477,0.0729351,0.162744,0.286788,0.973009,-4.247,
0.196765,1.25216,2.45328,-1.74813,-0.950757,-0.83885,-0.840965,0.072973,0.163144,0.287247,0.972974,-0.947,
0.197305,1.25238,2.45275,-1.74688,-0.95228,-0.838426,-0.839566,0.0730071,0.163508,0.287661,0.973021,-3.347,
0.198199,1.25277,2.45182,-1.7451,-0.954656,-0.837922,-0.837514,0.0730631,0.164021,0.28833,0.973024,-5.947,
0.199005,1.25329,2.45089,-1.74365,-0.956941,-0.837551,-0.835625,0.0731165,0.164497,0.28896,0.972941,-0.947,
0.199786,1.25355,2.45013,-1.74206,-0.95893,-0.837101,-0.833872,0.0731645,0.164929,0.289531,0.972978,-3.447,
0.200418,1.25382,2.44948,-1.74081,-0.960602,-0.836763,-0.832426,0.0732046,0.165287,0.290004,0.972978,-2.747,
0.201005,1.25407,2.44887,-1.73965,-0.962155,-0.83645,-0.83108,0.0732419,0.16562,0.290443,0.972979,-1.647,
0.201506,1.2542,2.4484,-1.7386,-0.963407,-0.836156,-0.829957,0.0732726,0.165895,0.290805,0.973016,-3.147,
0.201957,1.25438,2.44794,-1.73769,-0.964596,-0.835915,-0.828921,0.0733013,0.16615,0.291142,0.973019,-4.947,
0.202684,1.25475,2.44715,-1.73642,-0.966491,-0.835642,-0.82736,0.0733485,0.166526,0.291686,0.972965,-3.547,
0.20366,1.25504,2.44617,-1.73481,-0.968672,-0.835358,-0.825592,0.0734076,0.16692,0.292361,0.972941,-2.047,
0.204621,1.25522,2.44527,-1.73317,-0.970705,-0.835056,-0.82391,0.073464,0.167286,0.293006,0.972964,-2.447,
0.20544,1.25537,2.44451,-1.73176,-0.972444,-0.834798,-0.822465,0.0735123,0.167601,0.293556,0.972984,-4.047,
0.206106,1.25558,2.44383,-1.73068,-0.973937,-0.834628,-0.821262,0.0735535,0.167867,0.294019,0.972958,-2.747,
0.206735,1.25572,2.44323,-1.72961,-0.975303,-0.834447,-0.820138,0.0735915,0.168112,0.294448,0.972957,-3.847,
0.207741,1.25586,2.44229,-1.7282,-0.977142,-0.834345,-0.818753,0.0736492,0.168369,0.295085,0.972938,-3.447,
0.208736,1.25598,2.44137,-1.72682,-0.97891,-0.834266,-0.817435,0.0737059,0.168606,0.295708,0.972919,-1.847,
0.209564,1.25599,2.44065,-1.72559,-0.980323,-0.834154,-0.816339,0.0737518,0.168801,0.296214,0.972948,-2.647,
0.210331,1.25602,2.43997,-1.72447,-0.981647,-0.834063,-0.815319,0.0737948,0.168983,0.296687,0.972964,-3.947,
0.210943,1.25612,2.43939,-1.72363,-0.982765,-0.834028,-0.81449,0.0738307,0.169133,0.297076,0.972939,-4.947,
0.211967,1.25624,2.43842,-1.72239,-0.984476,-0.834066,-0.813305,0.0738896,0.169318,0.297705,0.972882,-4.247,
0.21297,1.25633,2.43749,-1.72116,-0.986107,-0.834102,-0.812173,0.0739467,0.169489,0.298314,0.972838,-0.947,
0.21383,1.25625,2.43679,-1.71995,-0.987379,-0.834043,-0.811215,0.0739924,0.16963,0.298811,0.972889,0.553,
0.21518,1.25612,2.43569,-1.71804,-0.989372,-0.833957,-0.809715,0.0740642,0.169849,0.299592,0.972965,0.753,
0.216479,1.256,2.43463,-1.71621,-0.991295,-0.83388,-0.808267,0.0741337,0.17006,0.300344,0.973035,-1.747,
0.21753,1.25594,2.43375,-1.71476,-0.992878,-0.833836,-0.807086,0.0741909,0.170233,0.300959,0.973075,-2.947,
0.218493,1.25593,2.43291,-1.71347,-0.994374,-0.833828,-0.805993,0.0742449,0.170394,0.301532,0.973082,-4.447,
