joint1,2,3,4,5,6,7,manip,x,y,z,force
0.304576,1.16889,2.42175,-1.78691,-0.859419,-0.933862,-1.01944,0.0738642,0.0875521,0.297346,0.974271,-4.247,
0.305246,1.16919,2.42087,-1.78586,-0.860904,-0.93364,-1.01825,0.0739145,0.087789,0.297875,0.974234,-1.947,
0.305888,1.16937,2.42011,-1.78476,-0.862214,-0.933379,-1.01715,0.0739609,0.0880008,0.298359,0.974255,-2.847,
0.306415,1.16953,2.41948,-1.78387,-0.863304,-0.933172,-1.01624,0.0739994,0.088177,0.298759,0.974264,-3.347,
0.307322,1.16975,2.41841,-1.78252,-0.86501,-0.932955,-1.0149,0.0740616,0.0884035,0.299406,0.974254,-5.447,
0.308186,1.17005,2.41733,-1.78137,-0.866695,-0.932826,-1.01363,0.0741216,0.0886146,0.300034,0.974187,-1.747,
0.308923,1.17016,2.4165,-1.78023,-0.868013,-0.932628,-1.01257,0.0741712,0.0887883,0.300546,0.974209,-2.147,
0.309977,1.17009,2.41546,-1.77895,-0.869357,-0.932619,-1.01164,0.0742305,0.0888362,0.301152,0.974241,-3.547,
0.310913,1.17005,2.41451,-1.77795,-0.870524,-0.932702,-1.01091,0.0742822,0.0888491,0.301681,0.974228,-4.147,
0.311819,1.17027,2.41344,-1.77671,-0.872169,-0.932565,-1.00966,0.0743435,0.0890428,0.302313,0.974193,-4.647,
0.312573,1.17053,2.4125,-1.77563,-0.873668,-0.932424,-1.0085,0.0743974,0.0892434,0.302871,0.974145,-2.847,
0.313289,1.1707,2.41167,-1.77455,-0.875007,-0.932256,-1.00743,0.0744471,0.0894219,0.303382,0.97414,-1.547,
0.3139,1.17076,2.41101,-1.77355,-0.87608,-0.932063,-1.00653,0.0744885,0.0895704,0.303804,0.97418,-2.247,
0.314463,1.17083,2.4104,-1.77263,-0.877085,-0.931896,-1.00569,0.0745269,0.0897085,0.304197,0.974208,-3.847,
0.314907,1.17097,2.40986,-1.77199,-0.877946,-0.931811,-1.00502,0.0745584,0.0898226,0.304521,0.974187,-5.047,
0.315867,1.17098,2.40885,-1.77109,-0.879146,-0.931981,-1.00432,0.0746118,0.0898172,0.305063,0.974127,-3.147,
0.316937,1.17088,2.4078,-1.77002,-0.880338,-0.932139,-1.00362,0.0746687,0.089783,0.305636,0.974116,-0.047,
0.317752,1.17066,2.40711,-1.76902,-0.881143,-0.932147,-1.00307,0.0747103,0.0897607,0.306052,0.974195,-4.647,
0.318486,1.17062,2.40637,-1.76832,-0.881988,-0.932276,-1.00258,0.0747499,0.0897393,0.306451,0.974168,-5.947,
0.319314,1.17089,2.40535,-1.7673,-0.883517,-0.932251,-1.00148,0.0748074,0.0899001,0.307036,0.97408,-3.447,
0.32016,1.17108,2.40436,-1.7661,-0.885044,-0.932124,-1.00029,0.0748657,0.0900825,0.307628,0.974052,-0.447,
0.321657,1.17083,2.40299,-1.76437,-0.88668,-0.932202,-0.999207,0.0749457,0.090065,0.308428,0.97412,-3.647,
0.323051,1.17067,2.40165,-1.76295,-0.888202,-0.932404,-0.998301,0.07502,0.0900155,0.30917,0.974114,-0.147,
0.324346,1.17041,2.40049,-1.76147,-0.889536,-0.93249,-0.997435,0.0750875,0.0899761,0.309843,0.974182,-3.247,
0.325497,1.17047,2.39928,-1.75992,-0.89126,-0.932402,-0.996131,0.07516,0.0901171,0.31057,0.974193,-4.647,
0.326447,1.17065,2.39819,-1.75868,-0.892868,-0.932348,-0.994927,0.075224,0.0902752,0.311211,0.974144,0.053,
0.327378,1.17062,2.39727,-1.75726,-0.894249,-0.932173,-0.993793,0.0752826,0.0904136,0.3118,0.974213,-3.047,
0.328701,1.17057,2.39595,-1.75566,-0.895963,-0.932199,-0.992585,0.0753601,0.0904783,0.312571,0.974226,-6.647,
0.329986,1.17069,2.39455,-1.75434,-0.897741,-0.932381,-0.991448,0.0754381,0.0905291,0.313342,0.974125,-2.247,
